works_reference,author_name,title,want_to_read,currently_reading,already_read,rating_average,rating_count,rating_1,rating_2,rating_3,rating_4,rating_5,subjects,description_text,NPS,NPS_rank
/works/OL17590212W,Mark Manson,The Subtle Art of Not Giving a F*ck,23249,1449,501,4.123574144486692,526,64,11,43,86,322,"['Self-realization' 'Conduct of life' 'Conducta de vida'
 'nyt:advice-how-to-and-miscellaneous=2016-10-02'
 'New York Times bestseller']",,0.38783269961977185,209.0
/works/OL5735363W,Suzanne Collins,The Hunger Games,2445,190,486,4.058631921824104,307,6,19,55,98,129,"['severe poverty' 'starvation' 'oppression' 'effects of war'
 'self-sacrifice' 'Science fiction' 'Apocalyptic fiction'
 'Dystopian fiction' 'Fiction' 'Juvenile works' 'Novels'
 'Young adult works' 'Juvenile fiction' 'contensts' 'Young adult fiction'
 'Game shows' 'Television programs' 'New York Times bestseller' 'Contests'
 'nyt:series_books=2010-08-21' 'Long Now Manual for Civilization'
 'Reality television programs' 'Television game shows' 'Survival'
 'Interpersonal relations' 'Roman' 'Amerikanisches Englisch' 'Sisters'
 'Young women' 'Dystopias' 'Survival skills' 'Blind' 'Books and reading'
 'Reading Level-Grade 9' 'Reading Level-Grade 8' 'Reading Level-Grade 11'
 'Reading Level-Grade 10' 'Reading Level-Grade 12' 'Survival Stories'
 'Action & Adventure' ""Children's fiction"" 'Survival, fiction'
 'Interpersonal relations, fiction' 'Contests, fiction'
 'Television, fiction' 'Large type books' 'Future' 'violent'
 'life risking' 'bravery.' 'Roman pour jeunes adultes'
 'Habiletés de survie' ""Roman d'aventures"" 'Concours et compétitions'
 'Relations humaines' 'Romans, nouvelles' 'Émissions televiseés'
 'Spanish language materials' 'Supervivencia' 'Novela juvenil'
 'Relaciones humanas' 'Programas de televisión' 'Concursos'
 'Fantastische Erza\x98hlung' 'Fantastische Literatur'
 'Action and adventure fiction' 'Contests Fiction' 'Fictional Work'
 'Interpersonal relations Fiction'
 'Jeux télévisés Romans, nouvelles, etc. pour la jeunesse'
 'Reality television programs Fiction'
 'Reality television programs Juvenile fiction' 'Romans'
 'Survival Fiction' 'Survival skills Fiction'
 'Television game shows Juvenile fiction' 'Television programs Fiction'
 'Émissions télévisées' 'Novela' 'Televisión' 'Programas' 'Competencias'
 'American fiction' 'Translations into Chinese'
 'Chinese language materials' 'Romans, nouvelles, etc. pour la jeunesse'
 'Literature and fiction, juvenile' 'Short stories' 'Fantasy fiction']","The Hunger Games is a 2008 dystopian novel by the American writer Suzanne Collins. It is written in the perspective of 16-year-old Katniss Everdeen, who lives in the future, post-apocalyptic nation of Panem in North America. The Capitol, a highly advanced metropolis, exercises political control over the rest of the nation. The Hunger Games is an annual event in which one boy and one girl aged 12–18 from each of the twelve districts surrounding the Capitol are selected by lottery to compete in a televised battle royale to the death.

The book received critical acclaim from major reviewers and authors. It was praised for its plot and character development. In writing The Hunger Games, Collins drew upon Greek mythology, Roman gladiatorial games, and contemporary reality television for thematic content. The novel won many awards, including the California Young Reader Medal, and was named one of Publishers Weekly's ""Best Books of the Year"" in 2008.

The Hunger Games was first published in hardcover on September 14, 2008, by Scholastic, featuring a cover designed by Tim O'Brien.",0.15960912052117263,508.0
/works/OL257943W,George R. R. Martin,A Game of Thrones,3256,191,407,4.2740112994350286,354,13,9,50,78,204,"['Action & Adventure' 'American Fantasy fiction' 'Betrayal' 'Bien y mal'
 'Civil war' 'Courts and courtiers' 'Dragons' 'Epic' 'epic fantasy'
 'epic fiction' 'epic literature' 'fantastic fiction' 'fantasy'
 'fantasy fiction' 'Ficción' 'fiction' 'Fiction, fantasy, epic'
 'Fiction, fantasy, general' 'good and evil' 'Guerras imaginarias'
 'Hugo Award Winner' 'Ignotus Award winner' 'imaginary places'
 'imaginary wars and battles' 'Invierno' 'kings and rulers'
 'Locus Award winner' 'magic' 'New York Times bestseller'
 'nyt:trade_fiction_paperback=2011-09-10' 'Science Fiction' 'seasons'
 'Voyages and travels' 'winter' 'Trial by combat' 'walls' 'penal colonies'
 'wights' 'folk healers' 'persistent vegetative states'
 'Seven kingdoms (imaginary place), fiction' 'Epic fiction'
 'Seven kingdoms (Imaginary place)' 'Fiction' 'Imaginary places']",,0.3728813559322034,233.0
/works/OL2430140W,William Golding,Lord of the Flies,1519,74,315,3.64638783269962,263,18,18,76,78,73,"['fiction' 'relationships' 'adventure' 'morality' 'survival' 'childhood'
 'children' 'boys' 'ethics' 'castaway' 'shipwreck' 'regression'
 'British and irish fiction (fictional works by one author)'
 'Fiction, psychological' 'Literature and fiction (general)'
 'English literature' 'Death' 'thriller' 'Interpersonal relations'
 'Islands' 'Castaways' 'Good and evil'
 'Survival after airplane accidents, shipwrecks' 'Leadership'
 'Regression (Psychology)' 'Interpersonal relations in children'
 'Zhang pian xiao shuo' 'Fiction' 'Moral conditions' 'Ethics' 'Boys'
 'Golding, william, 1911-1993'
 'English literature, outlines, syllabi, etc.' 'History and criticism'
 'Airplane crash survival' 'Survival' 'Allegories' 'Psychological fiction']",,-0.1482889733840304,891.0
/works/OL49617W,Orson Scott Card,Ender's Game,696,44,396,4.325342465753424,292,6,5,30,98,153,"['military education' 'end of the world' 'prize:nebula' 'hegemony'
 'space warfare' 'child soldiers' 'The Ender Quintet' 'science fiction'
 'automation' 'data processing' 'aliens' 'Military art and science'
 'Hermanos' 'Maniobras de guerra' 'Brothers and sisters'
 'nyt:mass_market_paperback=2011-07-30' 'Open Library Staff Picks'
 'Genetic engineering' 'Fiction' 'Hugo Award Winner'
 'award:hugo_award=novel' 'Ficción' 'Ciencia-ficción'
 'award:hugo_award=1986' 'War games' 'New York Times bestseller'
 'Long Now Manual for Civilization' 'American Science fiction'
 ""Children's stories, American"" 'Artificial intelligence'
 'Ender Wiggin (Fictitious character)' 'Reading Level-Grade 7'
 'Reading Level-Grade 9' 'Reading Level-Grade 8' 'Reading Level-Grade 11'
 'Reading Level-Grade 10' 'Reading Level-Grade 12'
 'Wiggin, ender (fictitious character), fiction'
 'Battle school (imaginary place), fiction'
 'Fiction, science fiction, hard science fiction'
 'Brothers and sisters, fiction' 'Science-Fiction-Literatur' 'Krieg'
 'Amerikanisches Englisch' 'Außerirdische Intelligenz'
 'award:nebula_award=novel']",,0.3835616438356164,215.0
/works/OL66554W,Jane Austen,Pride and Prejudice,2316,217,215,4.079470198675497,151,9,13,18,28,83,"['British and irish fiction (fictional works by one author)'
 'Brothers and sisters' ""Children's fiction"" 'Courtship' 'Drama'
 'English fiction' 'English literature' 'Families' 'Family' 'Family life'
 'Family relations' 'Fiction' 'Fiction Classics' 'History'
 'Interpersonal relations' 'Juvenile fiction' 'Literary Fiction'
 'love stories' 'manners' 'Manners and customs' 'marriage' 'Romance'
 'Sisters' 'Social classes' 'Social life and customs' 'Upper class'
 'wealth' 'Women in England' 'young ladies' 'Young women' 'entail'
 'Young women, fiction' 'Sisters, fiction' 'Fiction, family life, general'
 'England, fiction' 'Man-woman relationships, fiction'
 'Bennet, elizabeth (fictitious character), fiction'
 'Darcy, fitzwilliam (fictitious character), fiction' 'Roman anglais'
 'Classes sociales' 'Romans, nouvelles' 'Sœurs' 'Amours' 'Jeunes femmes'
 'Familles' 'Mœurs et coutumes' 'Pride and prejudice (Austen, Jane)'
 'Clases sociales' 'Novela' 'Jóvenes (Mujeres)' 'Cortejo amoroso'
 'Hermanas' 'Cuentos de amor' 'Fiction, coming of age'
 'Fiction, romance, general' 'Fiction, historical, general'
 'Great britain, social life and customs, fiction' 'Readers' 'Prejudices'
 'Romance fiction' 'Historical fiction' 'Classical literature'
 'Domestic fiction' 'English language, textbooks for foreign speakers'
 'Women, fiction' 'Adaptations' 'Gentry' 'Mate selection' 'FICTION'
 'General']",,0.2847682119205298,322.0
/works/OL16444438W,John Green,The Fault in Our Stars,2107,181,203,4.275590551181103,127,8,4,12,24,79,"['Young Adult Fiction' 'Cancer—Fiction' 'Terminally ill—Fiction'
 'Love—Fiction' 'Cancer' 'Fiction' 'Terminally ill' 'Love'
 ""Children's fiction"" 'Cancer, fiction' 'Love, fiction'
 'Cancer in adolescence' 'Terminally ill children' 'Young women'
 'Conduct of life' 'Friendship' 'Sick' 'Physicians' 'Youth' 'Death'
 'Cancéreux' 'Romans, nouvelles, etc. pour la jeunesse'
 'Enfants malades en phase terminale' ""Histoires d'amour""
 'Roman pour la jeunesse' ""Chez l'enfant"" 'Self-help groups'
 'Man-woman relationships' 'Teenage girls' 'Spanish language materials'
 'Relaciones humanas' 'Interpersonal relations' 'Ficción juvenil'
 'Cancer in children' 'Niños moribundos' 'Niños' 'Cáncer'
 'Relaciones hombre-mujer' 'Juvenile fiction' 'Ficción' 'Patients'
 ""Cancer chez l'adolescent"" 'Malades en phase terminale' 'Amour'
 'Jeunes femmes' 'Morale pratique' 'Amitié' 'Médecins' 'Jeunesse' 'Mort'
 'Love stories']",,0.4330708661417323,162.0
/works/OL64468W,Aldous Huxley,Brave New World,1494,71,448,3.888535031847134,314,8,17,75,116,98,"['Utopias' 'Brainwashing' 'Moral and ethical aspects of Science' 'Fiction'
 'Science and state' 'Social problems' 'Passivity (Psychology)' 'Culture'
 'Propaganda' 'Fiction in English' 'Genetic engineering' 'Science'
 'English fiction' 'Science fiction' 'Dystopias' 'Totalitarianism'
 'Collectivism' 'Control (Psychology)' 'History and criticism'
 'Ciencia-ficción' 'Lavado de cerebro' 'Ficción'
 'Science-fiction anglaise' 'Science-fiction' 'Reading Level-Grade 9'
 'Reading Level-Grade 11' 'Reading Level-Grade 10'
 'Reading Level-Grade 12' 'Gesellschaft' 'Moral and ethical aspects'
 'Totalitarismus' 'Ethics'
 'British and irish fiction (fictional works by one author)'
 'Fiction, psychological' 'Fiction, political'
 'Fiction, science fiction, general' 'Long Now Manual for Civilization'
 'Spanish fiction' 'Capitalism' 'Dystopia' 'satire' 'class systems'
 'London' 'future' 'capitalist civilization' 'English Science fiction'
 'Large type books' 'Psychological fiction' 'Political fiction' 'Classics'
 'Dystopian' 'New York Times reviewed' 'Fiction, general'
 'English literature' 'American fiction (fictional works by one author)'
 'Control (Psicología)' 'Aspectos morales y éticos' 'Ciencia y Estado'
 'Ciencia' 'collectionID:ConroeChallenge' 'Audiobooks']",,-0.006369426751592357,793.0
/works/OL82586W,J. K. Rowling,Harry Potter and the Deathly Hallows,2405,166,449,4.329710144927536,276,5,6,40,67,158,"['the Elder Wand' ""children's books"" 'dementors' 'good and evil'
 'Juvenile literature' 'Juvenile works' 'Death' 'Fiction' 'Wizards'
 'New York Times bestseller' 'nyt:series_books=2006-09-16' 'Schools'
 'Magic' 'Magia' 'Ficción juvenil' 'Novela fantástica' 'Magos' 'Escuelas'
 'Juvenile fiction' 'dark magic' 'Coming of age' 'heroics' 'fantasy'
 'action' 'adventure' 'orphans' 'foster homes' 'young adult' 'children'
 ""children's literature"" 'boarding school' 'wizardry' 'mystery' 'kids'
 'witchcraft' 'war' 'Magie' 'Magiciens' 'Roman pour la jeunesse' 'Mort'
 'Sorcellerie' 'Romans, nouvelles, etc. pour la jeunesse' 'Internats'
 'Fantasy fiction' 'Roman fantastique' 'Ecoles' 'Boarding schools'
 'Sorciers'
 'Hogwarts School of Witchcraft and Wizardry (Imaginary place) -- Juvenile fiction'
 'Hogwarts School of Witchcraft and Wizardry (Imaginary place)'
 'Harry Potter (Fictitious character)'
 'Potter, Harry (Fictitious character) -- Juvenile fiction'
 'Wizards -- Fiction' 'Magic -- Fiction' 'Schools -- Fiction'
 'Magos -- Ficción juvenil' 'Magia -- Ficción juvenil'
 'Escuelas -- Ficción juvenil' 'England -- Fiction'
 'Inglaterra -- Ficción juvenil' 'Hermione Granger (Fictitious character)'
 'Hogwarts School of Witchcraft and Wizardry (Imaginary organization)'
 'Ron Weasley (Fictitious character)' 'School stories' 'Family'
 'Orphans & Foster Homes' 'Social Themes' 'Fantasy & Magic'
 'Fictional Works' 'Bildungsromans' 'Witches' 'Friendship'
 'Reading Level-Grade 9' 'Reading Level-Grade 11' 'Reading Level-Grade 10'
 'Reading Level-Grade 12' 'Potter, harry (fictitious character), fiction'
 'Wizards, fiction'
 'Hogwarts school of witchcraft and wizardry (imaginary organization), fiction'
 'England, fiction' 'Schools, fiction' 'Magic, fiction'
 ""Children's fiction"" 'English literature' 'Fiction, fantasy, general'
 'Méchanceté' 'Quête (Littérature)' 'Potter, Harry (Personnage fictif)'
 'Large type books' 'New York Times reviewed'
 'Poudlard (Organisation imaginaire)' 'Écoles' 'Illusion (performing art)'
 'Schools (institutions)' 'Schools (buildings)']",,0.38768115942028986,210.0
/works/OL1168007W,George Orwell,Animal Farm,1501,109,594,4.071428571428571,378,7,16,67,141,147,"['British and irish fiction (fictional works by one author)'
 'political satire' 'classic' 'animal drama' 'Fiction, political'
 'English literature: literary criticism'
 'For National Curriculum Key Stage 4 & GCSE' 'Fiction, satire'
 'English literature' 'Comics & graphic novels, literary'
 'Comics & graphic novels, adaptations' 'Fiction' 'Literature'
 'Drama (dramatic works by one author)' 'Animals, fiction'
 'Behavior, fiction' 'Totalitarianism' 'Domestic animals'
 'Large type books' 'Zhong pian xiao shuo' 'Lectures et morceaux choisis'
 'Français (langue)' 'Roman' 'English Political satire'
 'Animales domésticos' 'Ficción' 'Totalitarismo'
 'Translations into Chinese' 'Animals in literature' ""Children's fiction""
 'Animals' 'Power (Social sciences)' 'Fiction, science fiction, general'
 'Orwell, george, 1903-1950' 'Farms' 'Livestock' 'Political corruption'
 'Englischunterricht' 'Skönlitteratur' 'Fiction, general'
 'Political science' 'Fables' 'Satire' 'Political fiction'
 'Politique-fiction' 'Animaux domestiques' 'Romans, nouvelles'
 'Totalitarisme' 'Fiction, short stories (single author)' 'In literature'
 'Allegories']",,0.15079365079365079,521.0
/works/OL1168083W,George Orwell,Nineteen Eighty-Four,2650,180,402,4.263888888888889,216,5,10,21,67,113,"['futurology' 'censorship' 'surveillance' 'rebels' 'sting operations'
 'historical negationism' 'memory holes' 'thoughtcrime' 'Outer Party'
 'resistance movements' 'Newspeak' 'perpetual war' 'telescreens'
 'cult of personality' 'Ingsoc' 'Satirical literature'
 'English science fiction' 'FICTION CLASSICS' 'CLASSICS'
 'CONTEMPORARY FICTION' 'Man-woman relationships' 'Politique'
 'Political fiction' 'Totalitarisme' 'Fiction' 'Romans' 'Facsimiles'
 'Totalitarismo' 'Husbands' 'Classic Literature' 'Manuscripts'
 'Novela política' 'Middle aged men' 'Insurance agents'
 'open_syllabus_project' 'Distopías' 'Dystopias' 'Ficción'
 'Ciencia-ficción' 'Cautionary tales and verse' 'Dystopias in literature'
 'Suburban life' 'English fiction' 'Totalitarianism'
 'Indic fiction (English)' 'Science Fiction' 'Traducciones al español'
 'Novela' 'Novela inglesa' 'Zukunft' 'Polizeistaat'
 'English Political fiction' 'Totalitarianism and literature'
 'History and criticism' 'Reading Level-Grade 11' 'Reading Level-Grade 12'
 'British and irish fiction (fictional works by one author)'
 'London (england), fiction' 'Fiction, political' 'Fiction, dystopian'
 'Fiction, science fiction, general' 'English literature' 'Correspondence'
 'Journalists' 'English Authors' 'Correspondence..'
 'Authors and publishers' 'Fiction, short stories (single author)'
 'British and irish drama (dramatic works by one author)' 'Brainwashing'
 'Authoritarianism' 'NOVELAS INGLESAS' 'Accessible book'
 'Fiction, historical, general' 'Political science' 'Satire'
 'Romans, nouvelles' 'Literature' 'Fiction, general'
 'Psychological fiction' 'Drama' 'Dystopian plays' 'Essays'
 'English Science fiction']",,0.35648148148148145,252.0
/works/OL450063W,Mary Wollstonecraft Shelley,"Frankenstein; or, The Modern Prometheus",768,69,251,3.874172185430464,151,4,14,30,52,51,"['Frankenstein (Fictitious character)'
 ""Frankenstein's monster (Fictitious character)"" 'Fiction'
 'Victor Frankenstein (Fictitious character)' 'Scientists' 'Monsters'
 'Fiction, horror' 'Frankenstein (fictitious character), fiction'
 'Physicians, fiction' 'British fiction (fictional works by one author)'
 'Scientists, fiction' 'Geneva (Switzerland), fiction'
 ""Children's fiction"" 'Horror stories' 'Fiction, science fiction, general'
 'Fiction, general' 'Horror tales'
 'Frankenstein (Shelley, Mary Wollstonecraft)' 'Large type books'
 'English fiction' 'Study guides' 'Examinations'
 'Criticism and interpretation' 'Fiction, gothic'
 'English language, textbooks for foreign speakers'
 'Reading comprehension' 'Monsters, fiction' 'English literature'
 'Comics & graphic novels, science fiction'
 'Comics & graphic novels, horror' 'Comic books, strips, etc.'
 'Comics & graphic novels, literary'
 'Shelley, Mary Wollstonecraft, 1797-1851'
 'English fiction (collections), 19th century'
 'Literature and fiction, horror and ghost stories' 'Readers'
 'Science fiction, history and criticism'
 'Horror tales, history and criticism' ""Children's stories"" 'Monstrous'
 'Novela' 'History and criticism' 'Horror fiction'
 'British and irish fiction (fictional works by one author)'
 'Fiction, historical, general' 'literary criticism'
 'English Science fiction' 'English Horror tales'
 'Scientists in literature' 'Monsters in literature'
 'Science, experiments, fiction' 'Authors' 'Travel' 'Reincarnation'
 'Self-actualization (Psychology)' 'Vida espiritual' 'Arte de vivir'
 'Conducta (Ética)' 'Self-realization' 'Spanish language'
 'Reading materials' 'Fiction, science fiction, hard science fiction'
 'Switzerland, fiction' 'Literature and fiction, women authors'
 'Literature, history and criticism' 'Science fiction'
 'Cartoons and comics' 'Monstres' 'Romans, nouvelles'
 'Comic books, strips' 'Geneva (switzerland), fiction'
 'Classic science fiction' 'Horror and supernatural fiction'
 'Classic fiction' 'Science in literature' 'Illustration' 'Gothic fiction']",,0.019867549668874173,747.0
/works/OL45846W,Roald Dahl,Matilda,1650,147,248,4.40686274509804,204,12,4,13,35,140,"['juvenile fiction' 'Schools' 'Girls' 'Spanish language'
 'Translations from English' 'Fiction' 'Humorous stories' 'Écoles'
 'Romans, nouvelles, etc. pour la jeunesse' 'Filles' 'Muchachas'
 'Novela juvenil' 'Escuelas' 'Materiales en español'
 'Cuentos humorísticos' 'Spanish language materials' 'Romans, nouvelles'
 'Récits humoristiques' 'Tong hua' ""Children's fiction"" 'Schools, fiction'
 'Child and youth fiction']",,0.5441176470588235,82.0
/works/OL492658W,Rick Riordan,The Lightning Thief,1778,170,337,4.367231638418079,177,1,3,30,39,104,"['Fiction' 'Greek Mythology' 'Zeus (Greek deity)' 'Juvenile fiction'
 'Fathers and sons' 'Hades (Greek deity)' 'Poseidon (Greek deity)' 'Camps'
 'Friendship' 'Fantasy fiction' 'Fantasy' 'Young Adult Fiction'
 'New York Times bestseller' 'nyt:series_books=2007-07-21'
 'Mythology, Greek' 'Juvenile fiction..'
 'Identity (Philosophical concept)' 'Identity' 'Adaptations' 'Greek Gods'
 'Comic books, strips' 'Cartoons and comics' ""Children's fiction""
 'Camps, fiction' 'Friendship, fiction' 'Fathers and sons, fiction'
 'Gods, fiction' 'Large type books' 'mirror' 'pdf.yt' 'Graphic novels'
 'Action & Adventure' 'Fantasy & Magic' 'Legends, Myths, Fables'
 'Voyages and travels' 'Father-son relationship' 'Gods and goddesses'
 'Literature and fiction, juvenile'
 ""Children's Books -- Literature -- Action & Adventure""
 ""Children's Books -- Literature -- Fairy Tales, Folk Tales & Myths -- Greek & Roman""
 ""Children's Books -- Literature -- Popular Culture""
 ""Children's Books -- Literature -- Science Fiction, Fantasy, Mystery & Horror -- Science Fiction, Fantasy, & Magic""
 'Literature & Fiction -- World Literature -- Mythology'
 'Child and youth fiction' 'Science fiction, fantasy, horror'
 'New York Times reviewed' 'Mythologie grecque'
 'Romans, nouvelles, etc. pour la jeunesse' 'Colonies de vacances'
 'Amitié' 'Pères et fils']",,0.3954802259887006,199.0
/works/OL3140834W,Harper Lee,To Kill a Mockingbird,2570,188,214,3.984251968503937,127,9,3,25,34,56,"['fiction' 'fiction classics' 'contemporary fiction' 'racial segregation'
 'mob mentality' 'Southern Gothic' 'southern life' 'racial injustice'
 'class' 'courage' 'compassion' 'gender roles' 'laws' 'loss of innocence'
 'rape trials' 'domestic fiction' 'legal stories' 'Bildungsromans'
 'Race relations' 'Lawyers' 'Girls' 'Prejudices' 'Fathers and daughters'
 'Trials (Rape)' 'Great Depression' 'African Americans'
 'Father-daughter relationship,' 'Toleranz' 'Kind'
 'American fiction (fictional works by one author)'
 'Fiction, coming of age' 'Fiction, family life' 'Fiction, legal'
 'Fathers and daughters, fiction' 'Southern states, fiction'
 'Lawyers, fiction' 'African americans, fiction' 'Social life and customs'
 'Manners and customs' 'Padres e hijas' 'Novela' 'Relaciones raciales'
 'Procesos por violación' 'Spanish language materials'
 'Father-daughter relationship' 'New York Times reviewed'
 'American literature' 'Fiction, family life, general' 'Large type books'
 'Muchachas' 'Ficción' 'Fiction' 'Relations raciales' 'Romans, nouvelles'
 'Procès (Viol)' 'Filles' 'Legal stories' 'Classics' 'Literary'
 'American fiction']",,0.14960629921259844,522.0
/works/OL483391W,E. B. White,Charlotte's Web,1600,165,296,3.9815668202764978,217,9,14,40,63,91,"['Farm life' 'Animals' 'Juvenile fiction' 'Domestic animals' 'Fantasy'
 'Spiders' 'Fiction' 'Friendship' 'Swine' 'juvenile works'
 ""Massachusetts Children's Book Award winner"" 'Readers' 'Pets'
 'Open Library Staff Picks' 'Latin language materials' 'Pigs' 'Folklore'
 'Spanish language materials' 'American farm life' 'Ficción juvenil'
 'Cerdos' 'Arañas' 'Amistad' 'Animales domésticos' 'Vida agrícola'
 ""Children's stories"" 'Korean language materials' 'Blind'
 'Books and reading' 'English language'
 'For National Curriculum Key Stage 2' 'English'
 'English (ie as school subject)' 'Spanish stories' 'Award winning books'
 'Farms' 'Large type books' 'Newbery Honor' 'Spiders, fiction'
 ""Children's fiction"" 'Pigs, fiction' 'Friendship, fiction'
 'Domestic animals, fiction' 'Farm life, fiction' 'Humorous stories'
 'Chinese language materials' 'Stuart Little (Fictitious character)'
 'Trumpeter swan' 'Mice' 'Swans' ""Children's books"" 'Stories'
 'Materiales en español' 'Spanish language' 'Novela juvenil'
 'French language materials' 'Fantasy fiction' 'Women, fiction'
 'Accessible book' 'Protected DAISY' 'Pets, fiction' 'Animals, fiction'
 'Love, fiction' 'Insects, fiction' 'Authors, juvenile literature'
 'Authors' 'Domestic animals, juvenile literature' 'Porcs'
 'Romans, nouvelles, etc. pour la jeunesse' 'Exploitations agricoles'
 'Araignées' 'Tong hua' 'Newbery Medal' ""Children's stories, Italian""]",,0.12903225806451613,564.0
/works/OL82548W,J. K. Rowling,Harry Potter and the Order of the Phoenix,1598,133,410,4.338028169014085,213,9,1,25,52,126,"[""Children's Books/Ages 9-12 Fiction"" 'Witches and warlocks'
 'Juvenile audience' 'Juvenile works' 'Magic' 'Fantasy fiction'
 'Juvenile fiction' 'Fiction' 'Fantasy' 'Friendship' ""Children's stories""
 'Juvenile literature' 'Magia' 'Novela juvenil' 'Traducciones al español'
 'Escuelas' 'Novela inglesa' 'Romans, nouvelles, etc. pour la jeunesse'
 'Magiciens' 'Magic in fiction' 'England in fiction' 'Schools in fiction'
 'Écoles' 'Schools' 'Sorcières' 'Wizards in fiction'
 'Translations from English' 'Coming of age' 'New York Times bestseller'
 'Open Library Staff Picks' 'nyt:series_books=2006-09-16' 'School stories'
 'Family' 'Orphans & Foster Homes' 'Social Themes' 'Fantasy & Magic'
 'Boarding schools' 'Magie' '{acute}Ecoles' 'Sorciaeres'
 'Roman pour la jeunesse' 'Romans' 'Witches' 'Sorciers'
 'Potter, Harry (Personnage fictif)'
 'Hogwarts School of Witchcraft and Wizardry (Imaginary place)'
 'Harry Potter (Fictitious character)'
 'Potter, Harry (Fictitious character)' 'English Fantasy fiction'
 'Hogwarts School of Witchcraft and Wizardry (Imaginary organization)'
 'Arabic language materials' 'Magos' 'Ficción juvenil' 'Novela fantástica'
 'England' 'Wizards' 'Witchcraft' 'Severus Snape (Fictitious character)'
 'Reading Level-Grade 11' 'Reading Level-Grade 12' 'Lebensrettung'
 'Conduct of life' 'Internat' 'Junge' 'Weissagung' 'Existenzkampf'
 'Fabeltiere' 'Boarding school students' 'Military aspects'
 'Parapsychology' 'Das Böse' 'Magier' 'Lebensgefahr' 'Schüler'
 'Freundschaft' 'Rollentausch' 'Jugendgruppe' 'Youth' 'Telepathie'
 'Das Gute' 'Dueling' 'Teacher-student relationships' 'Außenseiter'
 'Imaginärer Schauplatz' 'Hate' 'Large type books'
 'Potter, harry (fictitious character), fiction'
 'Hogwarts school of witchcraft and wizardry (imaginary organization), fiction'
 'Wizards, fiction' ""Children's fiction"" 'Magic, fiction'
 'Schools, fiction' 'England, fiction' 'English literature'
 'Hermione Granger (Fictitious character)'
 'Ron Weasley (Fictitious character)'
 'Bengali Detective and mystery stories' 'Schools - Fiction'
 'Coming of age - Fiction' 'Magic - Fiction' 'Fiction, fantasy, general'
 'Adventure and adventurers, fiction' 'Friendship, fiction'
 'Poudlard (Organisation imaginaire)' 'Spanish language'
 'Reading materials' 'Romans, nouvelles']",,0.4272300469483568,167.0
/works/OL10264W,Antoine de Saint-Exupéry,Le Petit Prince,948,57,151,4.354166666666667,96,3,8,6,14,65,"['adventure' 'fantasy' 'friendship' 'love' 'childhood' 'loss' 'loneliness'
 'Italian language' ""Children's fiction"" 'Friendship, fiction'
 'Fantasy fiction' 'Princes, fiction' 'Fairy tales'
 'Adventure and adventurers, fiction' 'Princes' 'Fiction'
 'Toy and movable books'
 'Continental european fiction (fictional works by one author)'
 'French language, readers' 'Romans, nouvelles' 'Fantasy'
 'Travel, fiction' 'Juvenile fiction' ""Children's stories, French""
 'Translations into Turkish' ""Children's stories, Turkish""
 'Pride and vanity']",,0.5,110.0
